Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2017-11-15 18:00:00,1083,3,NB_OS,1,North,747.0,0,,13715,8,5,736,0,6,0,0.0
2017-11-15 19:00:00,1083,3,NB_OS,1,North,471.0,0,,15429,11,0,466,0,5,0,0.0
2017-11-15 20:00:00,1083,3,NB_OS,1,North,254.0,0,,16176,16,0,250,0,4,0,0.0
2017-11-15 21:00:00,1083,3,NB_OS,1,North,162.0,0,,16480,6,0,161,0,1,0,0.0
2017-11-15 22:00:00,1083,3,NB_OS,1,North,119.0,0,,16788,0,0,119,0,0,0,0.0
2017-11-15 23:00:00,1083,3,NB_OS,1,North,50.0,0,,16533,0,0,50,0,0,0,0.0
2017-11-16 00:00:00,1083,3,NB_OS,1,North,19.0,0,,17471,53,0,18,0,1,0,0.0
2017-11-16 01:00:00,1083,3,NB_OS,1,North,15.0,0,,16759,0,0,15,0,0,0,0.0
2017-11-16 02:00:00,1083,3,NB_OS,1,North,5.0,0,,17056,0,0,5,0,0,0,0.0
2017-11-16 03:00:00,1083,3,NB_OS,1,North,8.0,0,,16771,0,0,8,0,0,0,0.0
2017-11-16 04:00:00,1083,3,NB_OS,1,North,11.0,0,,17096,0,0,11,0,0,0,0.0
2017-11-16 05:00:00,1083,3,NB_OS,1,North,79.0,0,,17841,13,0,77,1,1,0,0.0
2017-11-16 06:00:00,1083,3,NB_OS,1,North,470.0,0,,15988,15,2,461,0,7,0,0.0
2017-11-16 07:00:00,1083,3,NB_OS,1,North,1147.0,0,,9373,24,6,1106,0,24,4,6.0
2017-11-16 08:00:00,1083,3,NB_OS,1,North,899.0,0,,6106,22,3,871,1,17,3,4.0
2017-11-16 09:00:00,1083,3,NB_OS,1,North,924.0,0,,10993,30,4,887,2,28,0,2.0
2017-11-16 10:00:00,1083,3,NB_OS,1,North,534.0,0,,15189,36,0,515,0,19,0,0.0
2017-11-16 11:00:00,1083,3,NB_OS,1,North,506.0,0,,15245,51,4,475,1,26,0,0.0
2017-11-16 12:00:00,1083,3,NB_OS,1,North,526.0,0,,15419,44,1,500,0,22,1,2.0
2017-11-16 13:00:00,1083,3,NB_OS,1,North,514.0,0,,15690,25,1,498,2,13,0,0.0
2017-11-16 14:00:00,1083,3,NB_OS,1,North,535.0,0,,15357,47,0,509,0,25,0,1.0
2017-11-16 15:00:00,1083,3,NB_OS,1,North,538.0,0,,14843,35,1,514,4,19,0,0.0
2017-11-16 16:00:00,1083,3,NB_OS,1,North,778.0,0,,13704,33,3,747,0,25,1,2.0
2017-11-16 17:00:00,1083,3,NB_OS,1,North,1035.0,0,,10028,25,4,1004,0,24,2,1.0
2017-11-16 18:00:00,1083,3,NB_OS,1,North,1023.0,0,,10586,14,4,1004,0,13,1,0.0
2017-11-16 19:00:00,1083,3,NB_OS,1,North,519.0,0,,15417,6,2,513,0,3,0,1.0
2017-11-16 20:00:00,1083,3,NB_OS,1,North,292.0,0,,16347,14,0,288,0,4,0,0.0
2017-11-16 21:00:00,1083,3,NB_OS,1,North,154.0,0,,16526,13,0,152,0,2,0,0.0
2017-11-16 22:00:00,1083,3,NB_OS,1,North,129.0,0,,16346,16,0,127,0,2,0,0.0
2017-11-16 23:00:00,1083,3,NB_OS,1,North,122.0,0,,17288,8,0,121,0,1,0,0.0
2017-11-17 00:00:00,1083,3,NB_OS,1,North,44.0,0,,17153,45,1,41,0,2,0,0.0
2017-11-17 01:00:00,1083,3,NB_OS,1,North,17.0,0,,17859,0,0,17,0,0,0,0.0
2017-11-17 02:00:00,1083,3,NB_OS,1,North,7.0,0,,17857,143,0,6,0,1,0,0.0
2017-11-17 03:00:00,1083,3,NB_OS,1,North,12.0,0,,16690,0,0,12,0,0,0,0.0
2017-11-17 04:00:00,1083,3,NB_OS,1,North,19.0,0,,17763,0,0,19,0,0,0,0.0
2017-11-17 05:00:00,1083,3,NB_OS,1,North,69.0,0,,17790,14,0,68,0,1,0,0.0
2017-11-17 06:00:00,1083,3,NB_OS,1,North,407.0,0,,16315,22,0,398,0,9,0,0.0
2017-11-17 07:00:00,1083,3,NB_OS,1,North,1101.0,0,,9862,37,4,1047,1,38,3,8.0
2017-11-17 08:00:00,1083,3,NB_OS,1,North,980.0,0,,9295,27,8,942,1,24,2,3.0
2017-11-17 09:00:00,1083,3,NB_OS,1,North,788.0,0,,14268,34,5,755,0,27,0,1.0
2017-11-17 10:00:00,1083,3,NB_OS,1,North,590.0,0,,15589,59,1,553,1,33,2,0.0
2017-11-17 11:00:00,1083,3,NB_OS,1,North,536.0,0,,15409,52,1,506,0,28,0,1.0
2017-11-17 12:00:00,1083,3,NB_OS,1,North,591.0,0,,15489,39,2,565,1,23,0,0.0
2017-11-17 13:00:00,1083,3,NB_OS,1,North,585.0,0,,15269,31,1,565,1,18,0,0.0
2017-11-17 14:00:00,1083,3,NB_OS,1,North,583.0,0,,15216,39,2,557,0,23,0,1.0
2017-11-17 15:00:00,1083,3,NB_OS,1,North,703.0,0,,13430,33,2,676,1,22,1,1.0
2017-11-17 16:00:00,1083,3,NB_OS,1,North,959.0,0,,10390,23,6,925,1,22,0,4.0
2017-11-17 17:00:00,1083,3,NB_OS,1,North,857.0,0,,13238,13,1,843,2,9,2,0.0
2017-11-17 18:00:00,1083,3,NB_OS,1,North,682.0,0,,14778,12,1,673,0,8,0,0.0
2017-11-17 19:00:00,1083,3,NB_OS,1,North,398.0,0,,16364,20,2,388,0,8,0,0.0
2017-11-17 20:00:00,1083,3,NB_OS,1,North,290.0,0,,16450,0,2,288,0,0,0,0.0
2017-11-17 21:00:00,1083,3,NB_OS,1,North,163.0,0,,16846,0,1,162,0,0,0,0.0
2017-11-17 22:00:00,1083,3,NB_OS,1,North,142.0,0,,16944,35,0,137,0,5,0,0.0
2017-11-17 23:00:00,1083,3,NB_OS,1,North,99.0,0,,16148,10,0,98,0,1,0,0.0
2017-11-18 00:00:00,1083,3,NB_OS,1,North,53.0,0,,16300,0,0,53,0,0,0,0.0
2017-11-18 01:00:00,1083,3,NB_OS,1,North,34.0,0,,16585,0,0,34,0,0,0,0.0
2017-11-18 02:00:00,1083,3,NB_OS,1,North,22.0,0,,18384,45,0,21,0,1,0,0.0
2017-11-18 03:00:00,1083,3,NB_OS,1,North,10.0,0,,17722,0,0,10,0,0,0,0.0
2017-11-18 04:00:00,1083,3,NB_OS,1,North,17.0,0,,17010,0,1,16,0,0,0,0.0
2017-11-18 05:00:00,1083,3,NB_OS,1,North,25.0,0,,17822,0,1,23,0,0,0,1.0
2017-11-18 06:00:00,1083,3,NB_OS,1,North,70.0,0,,17635,0,0,70,0,0,0,0.0
2017-11-18 07:00:00,1083,3,NB_OS,1,North,175.0,0,,17186,63,2,161,1,11,0,0.0
2017-11-18 08:00:00,1083,3,NB_OS,1,North,412.0,0,,15885,10,2,405,1,4,0,0.0
2017-11-18 09:00:00,1083,3,NB_OS,1,North,495.0,0,,15715,16,1,485,1,8,0,0.0
2017-11-18 10:00:00,1083,3,NB_OS,1,North,515.0,0,,15719,25,0,502,0,13,0,0.0
2017-11-18 11:00:00,1083,3,NB_OS,1,North,587.0,0,,15336,24,3,570,0,14,0,0.0
2017-11-18 12:00:00,1083,3,NB_OS,1,North,689.0,0,,15200,10,3,676,3,7,0,0.0
2017-11-18 13:00:00,1083,3,NB_OS,1,North,739.0,0,,14415,7,4,730,0,5,0,0.0
2017-11-18 14:00:00,1083,3,NB_OS,1,North,817.0,0,,14709,15,5,797,2,12,0,1.0
2017-11-18 15:00:00,1083,3,NB_OS,1,North,1034.0,0,,10651,16,4,1011,0,15,2,2.0
2017-11-18 16:00:00,1083,3,NB_OS,1,North,990.0,0,,7920,19,5,965,0,18,1,1.0
2017-11-18 17:00:00,1083,3,NB_OS,1,North,476.0,0,,15666,8,0,471,1,4,0,0.0
2017-11-18 18:00:00,1083,3,NB_OS,1,North,419.0,0,,16293,7,0,416,0,3,0,0.0
2017-11-18 19:00:00,1083,3,NB_OS,1,North,259.0,0,,15871,15,2,253,0,4,0,0.0
2017-11-18 20:00:00,1083,3,NB_OS,1,North,232.0,0,,16302,0,0,231,0,0,0,1.0
2017-11-18 21:00:00,1083,3,NB_OS,1,North,185.0,0,,16607,11,0,183,0,2,0,0.0
2017-11-18 22:00:00,1083,3,NB_OS,1,North,131.0,0,,16841,8,1,129,0,1,0,0.0
2017-11-18 23:00:00,1083,3,NB_OS,1,North,82.0,0,,17354,24,0,80,0,2,0,0.0
2017-11-19 00:00:00,1083,3,NB_OS,1,North,64.0,0,,17222,16,0,63,0,1,0,0.0
2017-11-19 01:00:00,1083,3,NB_OS,1,North,41.0,0,,18008,0,0,41,0,0,0,0.0
2017-11-19 02:00:00,1083,3,NB_OS,1,North,27.0,0,,17150,0,0,27,0,0,0,0.0
2017-11-19 03:00:00,1083,3,NB_OS,1,North,19.0,0,,18787,53,0,18,0,1,0,0.0
2017-11-19 04:00:00,1083,3,NB_OS,1,North,23.0,0,,17681,0,0,23,0,0,0,0.0
2017-11-19 05:00:00,1083,3,NB_OS,1,North,18.0,0,,17701,0,0,18,0,0,0,0.0
2017-11-19 06:00:00,1083,3,NB_OS,1,North,50.0,0,,17333,40,0,48,0,2,0,0.0
2017-11-19 07:00:00,1083,3,NB_OS,1,North,67.0,0,,16675,15,0,66,0,1,0,0.0
2017-11-19 08:00:00,1083,3,NB_OS,1,North,158.0,0,,16639,19,1,154,0,3,0,0.0
2017-11-19 09:00:00,1083,3,NB_OS,1,North,309.0,0,,16089,3,0,308,0,1,0,0.0
2017-11-19 10:00:00,1083,3,NB_OS,1,North,481.0,0,,16075,8,3,473,1,4,0,0.0
2017-11-19 11:00:00,1083,3,NB_OS,1,North,459.0,0,,15628,15,0,451,1,7,0,0.0
2017-11-19 12:00:00,1083,3,NB_OS,1,North,558.0,0,,15887,7,0,554,0,4,0,0.0
2017-11-19 13:00:00,1083,3,NB_OS,1,North,595.0,0,,15842,8,1,588,0,5,0,1.0
2017-11-19 14:00:00,1083,3,NB_OS,1,North,588.0,0,,15663,5,4,581,0,3,0,0.0
2017-11-19 15:00:00,1083,3,NB_OS,1,North,544.0,0,,15691,7,2,537,1,4,0,0.0
2017-11-19 16:00:00,1083,3,NB_OS,1,North,545.0,0,,15266,4,2,541,0,2,0,0.0
2017-11-19 17:00:00,1083,3,NB_OS,1,North,403.0,0,,15458,2,3,398,0,1,0,1.0
2017-11-19 18:00:00,1083,3,NB_OS,1,North,329.0,0,,15820,9,1,325,0,3,0,0.0
2017-11-19 19:00:00,1083,3,NB_OS,1,North,287.0,0,,16150,7,1,284,0,2,0,0.0
2017-11-19 20:00:00,1083,3,NB_OS,1,North,189.0,0,,16408,16,0,185,1,3,0,0.0
2017-11-19 21:00:00,1083,3,NB_OS,1,North,110.0,0,,17010,0,2,108,0,0,0,0.0
2017-11-19 22:00:00,1083,3,NB_OS,1,North,79.0,0,,16519,0,0,79,0,0,0,0.0
2017-11-19 23:00:00,1083,3,NB_OS,1,North,55.0,0,,16490,0,1,54,0,0,0,0.0
2017-11-20 00:00:00,1083,3,NB_OS,1,North,16.0,0,,15642,0,1,15,0,0,0,0.0
2017-11-20 01:00:00,1083,3,NB_OS,1,North,5.0,0,,16167,0,0,5,0,0,0,0.0
2017-11-20 02:00:00,1083,3,NB_OS,1,North,4.0,0,,18334,0,0,4,0,0,0,0.0
2017-11-20 03:00:00,1083,3,NB_OS,1,North,6.0,0,,20093,0,0,6,0,0,0,0.0
2017-11-20 04:00:00,1083,3,NB_OS,1,North,15.0,0,,16482,0,0,15,0,0,0,0.0
2017-11-20 05:00:00,1083,3,NB_OS,1,North,70.0,0,,17972,0,2,68,0,0,0,0.0
2017-11-20 06:00:00,1083,3,NB_OS,1,North,444.0,0,,15534,16,0,436,0,7,0,1.0
2017-11-20 07:00:00,1083,3,NB_OS,1,North,1084.0,0,,8395,12,2,1068,0,10,3,1.0
2017-11-20 08:00:00,1083,3,NB_OS,1,North,963.0,0,,6468,28,10,921,1,24,3,3.0
2017-11-20 09:00:00,1083,3,NB_OS,1,North,1021.0,0,,9644,23,1,991,1,22,1,5.0
2017-11-20 10:00:00,1083,3,NB_OS,1,North,573.0,0,,15091,38,1,550,0,22,0,0.0
2017-11-20 11:00:00,1083,3,NB_OS,1,North,496.0,0,,15539,40,1,475,0,19,1,0.0
2017-11-20 12:00:00,1083,3,NB_OS,1,North,509.0,0,,15422,45,2,484,0,23,0,0.0
2017-11-20 13:00:00,1083,3,NB_OS,1,North,466.0,0,,15491,45,2,443,0,21,0,0.0
2017-11-20 14:00:00,1083,3,NB_OS,1,North,476.0,0,,15351,46,1,452,1,22,0,0.0
2017-11-20 15:00:00,1083,3,NB_OS,1,North,563.0,0,,14507,34,1,542,1,19,0,0.0
2017-11-20 16:00:00,1083,3,NB_OS,1,North,810.0,0,,12592,21,7,783,1,17,0,2.0
2017-11-20 17:00:00,1083,3,NB_OS,1,North,1057.0,0,,10073,17,3,1034,1,16,2,1.0
2017-11-20 18:00:00,1083,3,NB_OS,1,North,785.0,0,,12663,11,4,772,0,8,1,0.0
2017-11-20 19:00:00,1083,3,NB_OS,1,North,354.0,0,,15866,11,1,349,0,4,0,0.0
2017-11-20 20:00:00,1083,3,NB_OS,1,North,211.0,0,,16436,9,1,208,0,2,0,0.0
2017-11-20 21:00:00,1083,3,NB_OS,1,North,146.0,0,,16085,0,1,145,0,0,0,0.0
2017-11-20 22:00:00,1083,3,NB_OS,1,North,93.0,0,,17088,11,1,91,0,1,0,0.0
2017-11-20 23:00:00,1083,3,NB_OS,1,North,55.0,0,,16985,18,1,53,0,1,0,0.0
2017-11-21 00:00:00,1083,3,NB_OS,1,North,11.0,0,,17980,0,0,11,0,0,0,0.0
2017-11-21 01:00:00,1083,3,NB_OS,1,North,6.0,0,,17639,333,0,4,0,2,0,0.0
2017-11-21 02:00:00,1083,3,NB_OS,1,North,1.0,0,,10833,0,0,1,0,0,0,0.0
2017-11-21 03:00:00,1083,3,NB_OS,1,North,2.0,0,,17222,0,0,2,0,0,0,0.0
2017-11-21 04:00:00,1083,3,NB_OS,1,North,20.0,0,,17444,0,0,20,0,0,0,0.0
2017-11-21 05:00:00,1083,3,NB_OS,1,North,64.0,0,,16923,16,0,63,0,1,0,0.0
2017-11-21 06:00:00,1083,3,NB_OS,1,North,465.0,0,,15787,15,1,457,0,7,0,0.0
2017-11-21 07:00:00,1083,3,NB_OS,1,North,1097.0,0,,9302,21,3,1069,2,22,1,0.0
2017-11-21 08:00:00,1083,3,NB_OS,1,North,815.0,0,,5990,26,11,778,0,17,4,5.0
2017-11-21 09:00:00,1083,3,NB_OS,1,North,910.0,0,,10379,30,4,877,2,25,2,0.0
2017-11-21 10:00:00,1083,3,NB_OS,1,North,621.0,0,,15141,39,2,594,0,23,1,1.0
2017-11-21 11:00:00,1083,3,NB_OS,1,North,539.0,0,,15566,43,4,510,2,23,0,0.0
2017-11-21 12:00:00,1083,3,NB_OS,1,North,496.0,0,,15518,50,2,468,1,25,0,0.0
2017-11-21 13:00:00,1083,3,NB_OS,1,North,491.0,0,,15626,37,0,470,3,18,0,0.0
2017-11-21 14:00:00,1083,3,NB_OS,1,North,535.0,0,,15094,39,3,510,0,21,0,1.0
2017-11-21 15:00:00,1083,3,NB_OS,1,North,567.0,0,,14347,41,2,540,2,23,0,0.0
2017-11-21 16:00:00,1083,3,NB_OS,1,North,889.0,0,,11149,28,5,857,2,25,0,0.0
2017-11-21 17:00:00,1083,3,NB_OS,1,North,975.0,0,,11407,14,3,957,1,14,0,0.0
2017-11-21 18:00:00,1083,3,NB_OS,1,North,950.0,0,,9482,12,2,934,0,11,0,3.0
2017-11-21 19:00:00,1083,3,NB_OS,1,North,618.0,0,,11571,16,1,606,0,10,0,1.0
2017-11-21 20:00:00,1083,3,NB_OS,1,North,233.0,0,,16204,17,0,229,0,4,0,0.0
2017-11-21 21:00:00,1083,3,NB_OS,1,North,165.0,0,,16079,6,1,163,0,1,0,0.0
2017-11-21 22:00:00,1083,3,NB_OS,1,North,133.0,0,,16408,0,1,132,0,0,0,0.0
2017-11-21 23:00:00,1083,3,NB_OS,1,North,65.0,0,,16423,0,0,65,0,0,0,0.0
2017-11-22 00:00:00,1083,3,NB_OS,1,North,13.0,0,,17009,0,0,13,0,0,0,0.0
2017-11-22 01:00:00,1083,3,NB_OS,1,North,4.0,0,,18333,0,0,4,0,0,0,0.0
2017-11-22 02:00:00,1083,3,NB_OS,1,North,4.0,0,,14861,250,0,3,0,1,0,0.0
2017-11-22 03:00:00,1083,3,NB_OS,1,North,5.0,0,,17389,200,0,4,0,1,0,0.0
2017-11-22 04:00:00,1083,3,NB_OS,1,North,15.0,0,,16944,0,0,15,0,0,0,0.0
2017-11-22 05:00:00,1083,3,NB_OS,1,North,75.0,0,,17782,13,0,74,0,1,0,0.0
2017-11-22 06:00:00,1083,3,NB_OS,1,North,481.0,0,,15520,10,2,474,0,5,0,0.0
2017-11-22 07:00:00,1083,3,NB_OS,1,North,1094.0,0,,8685,27,5,1056,0,27,3,1.0
2017-11-22 08:00:00,1083,3,NB_OS,1,North,826.0,0,,6030,25,8,792,0,21,0,5.0
2017-11-22 09:00:00,1083,3,NB_OS,1,North,920.0,0,,11766,33,6,882,1,25,5,1.0
2017-11-22 10:00:00,1083,3,NB_OS,1,North,568.0,0,,15311,55,3,534,0,30,1,0.0
2017-11-22 11:00:00,1083,3,NB_OS,1,North,522.0,0,,15555,40,4,497,0,20,1,0.0
2017-11-22 12:00:00,1083,3,NB_OS,1,North,520.0,0,,15628,37,1,500,0,18,1,0.0
2017-11-22 13:00:00,1083,3,NB_OS,1,North,464.0,0,,15557,30,1,449,0,14,0,0.0
2017-11-22 14:00:00,1083,3,NB_OS,1,North,498.0,0,,15618,34,1,479,0,17,0,1.0
2017-11-22 15:00:00,1083,3,NB_OS,1,North,563.0,0,,14398,37,1,541,0,21,0,0.0
2017-11-22 16:00:00,1083,3,NB_OS,1,North,836.0,0,,11839,29,3,808,1,24,0,0.0
2017-11-22 17:00:00,1083,3,NB_OS,1,North,994.0,0,,9436,25,3,963,2,23,2,1.0
2017-11-22 18:00:00,1083,3,NB_OS,1,North,1019.0,0,,10322,17,7,994,0,15,2,1.0
2017-11-22 19:00:00,1083,3,NB_OS,1,North,441.0,0,,15692,18,1,432,0,8,0,0.0
2017-11-22 20:00:00,1083,3,NB_OS,1,North,241.0,0,,16290,21,0,236,0,5,0,0.0
2017-11-22 21:00:00,1083,3,NB_OS,1,North,169.0,0,,16509,18,0,166,0,3,0,0.0
2017-11-22 22:00:00,1083,3,NB_OS,1,North,127.0,0,,16741,8,0,126,0,1,0,0.0
2017-11-22 23:00:00,1083,3,NB_OS,1,North,60.0,0,,16676,0,0,60,0,0,0,0.0
2017-11-23 00:00:00,1083,3,NB_OS,1,North,26.0,0,,17383,77,0,24,0,2,0,0.0
2017-11-23 01:00:00,1083,3,NB_OS,1,North,18.0,0,,17299,111,0,16,0,2,0,0.0
2017-11-23 02:00:00,1083,3,NB_OS,1,North,8.0,0,,16944,125,0,7,0,1,0,0.0
2017-11-23 03:00:00,1083,3,NB_OS,1,North,8.0,0,,18785,125,0,7,0,1,0,0.0
2017-11-23 04:00:00,1083,3,NB_OS,1,North,24.0,0,,17928,83,0,22,0,2,0,0.0
2017-11-23 05:00:00,1083,3,NB_OS,1,North,58.0,0,,17754,17,0,57,0,1,0,0.0
2017-11-23 06:00:00,1083,3,NB_OS,1,North,438.0,0,,15456,9,3,431,0,4,0,0.0
2017-11-23 07:00:00,1083,3,NB_OS,1,North,1111.0,0,,8877,18,7,1082,0,20,0,1.0
2017-11-23 08:00:00,1083,3,NB_OS,1,North,976.0,0,,7610,36,11,925,2,31,4,3.0
2017-11-23 09:00:00,1083,3,NB_OS,1,North,908.0,0,,13969,25,2,882,1,23,0,0.0
2017-11-23 10:00:00,1083,3,NB_OS,1,North,520.0,0,,15500,31,0,503,1,16,0,0.0
2017-11-23 11:00:00,1083,3,NB_OS,1,North,494.0,0,,12570,43,1,470,1,21,0,1.0
2017-11-23 12:00:00,1083,3,NB_OS,1,North,557.0,0,,15062,31,1,538,1,17,0,0.0
2017-11-23 13:00:00,1083,3,NB_OS,1,North,516.0,0,,15091,33,2,497,0,17,0,0.0
2017-11-23 14:00:00,1083,3,NB_OS,1,North,487.0,0,,15553,39,3,464,1,19,0,0.0
2017-11-23 15:00:00,1083,3,NB_OS,1,North,575.0,0,,14402,42,3,548,0,24,0,0.0
2017-11-23 16:00:00,1083,3,NB_OS,1,North,803.0,0,,12639,30,4,774,1,24,0,0.0
2017-11-23 17:00:00,1083,3,NB_OS,1,North,970.0,0,,8169,28,3,935,0,26,1,5.0
2017-11-23 18:00:00,1083,3,NB_OS,1,North,794.0,0,,7860,21,4,767,2,14,3,4.0
2017-11-23 19:00:00,1083,3,NB_OS,1,North,425.0,0,,15333,9,0,421,0,4,0,0.0
2017-11-23 20:00:00,1083,3,NB_OS,1,North,305.0,0,,16618,3,0,304,0,1,0,0.0
2017-11-23 21:00:00,1083,3,NB_OS,1,North,163.0,0,,16847,6,0,162,0,1,0,0.0
2017-11-23 22:00:00,1083,3,NB_OS,1,North,102.0,0,,16789,20,0,100,0,2,0,0.0
2017-11-23 23:00:00,1083,3,NB_OS,1,North,67.0,0,,17231,0,0,67,0,0,0,0.0
2017-11-24 00:00:00,1083,3,NB_OS,1,North,32.0,0,,16372,31,2,29,0,1,0,0.0
2017-11-24 01:00:00,1083,3,NB_OS,1,North,8.0,0,,16771,0,0,8,0,0,0,0.0
2017-11-24 02:00:00,1083,3,NB_OS,1,North,8.0,0,,17882,125,0,7,0,1,0,0.0
2017-11-24 03:00:00,1083,3,NB_OS,1,North,10.0,0,,16639,0,0,10,0,0,0,0.0
2017-11-24 04:00:00,1083,3,NB_OS,1,North,19.0,0,,17866,105,0,17,0,1,1,0.0
2017-11-24 05:00:00,1083,3,NB_OS,1,North,65.0,0,,18098,31,0,63,0,2,0,0.0
2017-11-24 06:00:00,1083,3,NB_OS,1,North,364.0,0,,15979,19,1,356,0,7,0,0.0
2017-11-24 07:00:00,1083,3,NB_OS,1,North,1087.0,0,,9934,28,8,1047,1,29,1,1.0
2017-11-24 08:00:00,1083,3,NB_OS,1,North,978.0,0,,11663,29,2,946,0,26,2,2.0
2017-11-24 09:00:00,1083,3,NB_OS,1,North,803.0,0,,14291,30,4,775,0,23,1,0.0
2017-11-24 10:00:00,1083,3,NB_OS,1,North,517.0,0,,15317,29,1,501,0,15,0,0.0
2017-11-24 11:00:00,1083,3,NB_OS,1,North,544.0,0,,15310,40,3,517,2,22,0,0.0
2017-11-24 12:00:00,1083,3,NB_OS,1,North,567.0,0,,15725,41,5,538,0,23,0,1.0
2017-11-24 13:00:00,1083,3,NB_OS,1,North,584.0,0,,15683,22,2,568,1,13,0,0.0
2017-11-24 14:00:00,1083,3,NB_OS,1,North,573.0,0,,15504,31,2,553,0,18,0,0.0
2017-11-24 15:00:00,1083,3,NB_OS,1,North,672.0,0,,14118,42,3,638,3,28,0,0.0
2017-11-24 16:00:00,1083,3,NB_OS,1,North,969.0,0,,9841,24,4,939,2,22,1,1.0
2017-11-24 17:00:00,1083,3,NB_OS,1,North,1039.0,0,,9724,22,5,1008,2,20,3,1.0
2017-11-24 18:00:00,1083,3,NB_OS,1,North,922.0,0,,9827,17,2,901,1,16,0,2.0
2017-11-24 19:00:00,1083,3,NB_OS,1,North,422.0,0,,15751,7,4,415,0,3,0,0.0
2017-11-24 20:00:00,1083,3,NB_OS,1,North,300.0,0,,16032,3,0,299,0,1,0,0.0
2017-11-24 21:00:00,1083,3,NB_OS,1,North,171.0,0,,16446,12,0,169,0,2,0,0.0
2017-11-24 22:00:00,1083,3,NB_OS,1,North,128.0,0,,17083,8,1,126,0,1,0,0.0
2017-11-24 23:00:00,1083,3,NB_OS,1,North,101.0,0,,16920,10,0,100,0,1,0,0.0
2017-11-25 00:00:00,1083,3,NB_OS,1,North,52.0,0,,17270,19,0,51,0,1,0,0.0
2017-11-25 01:00:00,1083,3,NB_OS,1,North,41.0,0,,17148,24,1,39,0,1,0,0.0
2017-11-25 02:00:00,1083,3,NB_OS,1,North,32.0,0,,17899,0,0,32,0,0,0,0.0
2017-11-25 03:00:00,1083,3,NB_OS,1,North,24.0,0,,17465,42,0,23,0,1,0,0.0
2017-11-25 04:00:00,1083,3,NB_OS,1,North,12.0,0,,16736,0,0,12,0,0,0,0.0
2017-11-25 05:00:00,1083,3,NB_OS,1,North,22.0,0,,18687,0,0,22,0,0,0,0.0
2017-11-25 06:00:00,1083,3,NB_OS,1,North,67.0,0,,17554,30,1,64,0,2,0,0.0
2017-11-25 07:00:00,1083,3,NB_OS,1,North,160.0,0,,17342,56,1,150,0,9,0,0.0
2017-11-25 08:00:00,1083,3,NB_OS,1,North,365.0,0,,15951,19,1,356,0,7,0,1.0
2017-11-25 09:00:00,1083,3,NB_OS,1,North,486.0,0,,15538,14,1,477,1,7,0,0.0
2017-11-25 10:00:00,1083,3,NB_OS,1,North,575.0,0,,15563,12,0,568,0,7,0,0.0
2017-11-25 11:00:00,1083,3,NB_OS,1,North,683.0,0,,15201,18,0,671,0,12,0,0.0
2017-11-25 12:00:00,1083,3,NB_OS,1,North,938.0,0,,11950,27,1,909,0,22,3,3.0
2017-11-25 13:00:00,1083,3,NB_OS,1,North,935.0,0,,7088,28,13,890,1,19,7,4.0
2017-11-25 14:00:00,1083,3,NB_OS,1,North,849.0,0,,9862,22,1,828,1,11,8,0.0
2017-11-25 15:00:00,1083,3,NB_OS,1,North,501.0,0,,15455,12,3,491,0,6,0,1.0
2017-11-25 16:00:00,1083,3,NB_OS,1,North,491.0,0,,14714,20,1,480,0,10,0,0.0
2017-11-25 17:00:00,1083,3,NB_OS,1,North,389.0,0,,13900,28,2,374,1,11,0,1.0
2017-11-25 18:00:00,1083,3,NB_OS,1,North,416.0,0,,14936,14,0,410,0,6,0,0.0
2017-11-25 19:00:00,1083,3,NB_OS,1,North,361.0,0,,16028,17,0,355,0,6,0,0.0
2017-11-25 20:00:00,1083,3,NB_OS,1,North,275.0,0,,16352,4,1,273,0,1,0,0.0
2017-11-25 21:00:00,1083,3,NB_OS,1,North,188.0,0,,16741,5,1,186,0,1,0,0.0
2017-11-25 22:00:00,1083,3,NB_OS,1,North,165.0,0,,16482,6,0,164,0,1,0,0.0
2017-11-25 23:00:00,1083,3,NB_OS,1,North,122.0,0,,16623,0,1,121,0,0,0,0.0
2017-11-26 00:00:00,1083,3,NB_OS,1,North,74.0,0,,16558,14,0,73,0,1,0,0.0
2017-11-26 01:00:00,1083,3,NB_OS,1,North,43.0,0,,18101,0,0,43,0,0,0,0.0
2017-11-26 02:00:00,1083,3,NB_OS,1,North,34.0,0,,18456,0,0,34,0,0,0,0.0
2017-11-26 03:00:00,1083,3,NB_OS,1,North,29.0,0,,17193,0,0,29,0,0,0,0.0
2017-11-26 04:00:00,1083,3,NB_OS,1,North,21.0,0,,17632,0,0,21,0,0,0,0.0
2017-11-26 05:00:00,1083,3,NB_OS,1,North,10.0,0,,16722,0,0,10,0,0,0,0.0
2017-11-26 06:00:00,1083,3,NB_OS,1,North,44.0,0,,16825,68,1,40,0,3,0,0.0
2017-11-26 07:00:00,1083,3,NB_OS,1,North,58.0,0,,16758,0,0,58,0,0,0,0.0
2017-11-26 08:00:00,1083,3,NB_OS,1,North,132.0,0,,16915,8,1,130,0,1,0,0.0
2017-11-26 09:00:00,1083,3,NB_OS,1,North,270.0,0,,16163,15,2,264,0,4,0,0.0
